,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
13963,122462,SKU_1244,Headphones,13,2021-08-04 19:00,16.19,40067.0,Netherlands,0.01
13964,904253,SKU_1017,USB Cable,6,2021-08-04 20:00,82.79,37590.0,Netherlands,0.45
13965,520474,SKU_1714,Notebook,9,2021-08-04 21:00,62.07,56675.0,Germany,0.4
13966,192889,SKU_1715,Notebook,30,2021-08-04 22:00,20.85,89882.0,Belgium,0.45
13967,188952,SKU_1484,Desk Lamp,27,2021-08-04 23:00,21.59,53922.0,Netherlands,0.12
13968,817884,SKU_1001,Office Chair,9,2021-08-05 00:00,6.82,31653.0,Australia,0.0
13969,515331,SKU_1949,White Mug,10,2021-08-05 01:00,88.68,62526.0,Belgium,0.2
13970,801793,SKU_1375,White Mug,38,2021-08-05 02:00,75.39,50879.0,Netherlands,0.07
13971,321576,SKU_1913,Office Chair,1,2021-08-05 03:00,93.31,36766.0,Australia,0.04
13972,843681,SKU_1565,Headphones,3,2021-08-05 04:00,23.42,57891.0,Sweden,0.4
13973,598149,SKU_1165,USB Cable,34,2021-08-05 05:00,5.47,66299.0,Italy,0.26
13974,965796,SKU_1864,T-shirt,49,2021-08-05 06:00,49.98,71620.0,United Kingdom,0.1
13975,956509,SKU_1328,White Mug,36,2021-08-05 07:00,32.2,82553.0,Portugal,0.12
13976,402788,SKU_1654,Wireless Mouse,33,2021-08-05 08:00,42.05,68333.0,Australia,0.09
13977,424787,SKU_1447,Office Chair,44,2021-08-05 09:00,46.92,75385.0,Netherlands,0.1
13978,375455,SKU_1091,Wireless Mouse,48,2021-08-05 10:00,79.49,14977.0,United States,0.26
13979,354084,SKU_1519,Desk Lamp,45,2021-08-05 11:00,71.98,99561.0,United Kingdom,0.47
13980,229466,SKU_1251,White Mug,3,2021-08-05 12:00,78.16,84257.0,Italy,0.02
13981,130531,SKU_1941,Office Chair,31,2021-08-05 13:00,23.45,89819.0,Sweden,0.09
13982,114588,SKU_1611,Office Chair,6,2021-08-05 14:00,5.1,64081.0,Italy,0.26
13983,935848,SKU_1038,White Mug,16,2021-08-05 15:00,87.91,86321.0,Belgium,0.11
13984,243452,SKU_1435,T-shirt,43,2021-08-05 16:00,37.97,48129.0,Spain,0.22
13985,798005,SKU_1647,White Mug,13,2021-08-05 17:00,34.13,52475.0,Germany,0.39
13986,511034,SKU_1361,Wall Clock,33,2021-08-05 18:00,74.11,64792.0,Sweden,0.39
13987,261929,SKU_1945,T-shirt,1,2021-08-05 19:00,13.01,27395.0,Belgium,0.42
13988,645999,SKU_1561,Headphones,46,2021-08-05 20:00,37.6,,Italy,0.09
13989,760457,SKU_1082,Backpack,9,2021-08-05 21:00,46.41,,Netherlands,0.36
13990,783753,SKU_1765,Notebook,22,2021-08-05 22:00,98.74,16560.0,Italy,0.38
13991,908508,SKU_1707,Notebook,47,2021-08-05 23:00,77.23,72358.0,Belgium,0.33
13992,446418,SKU_1026,Wall Clock,34,2021-08-06 00:00,86.47,15380.0,France,0.12
13993,419753,SKU_1588,Desk Lamp,34,2021-08-06 01:00,82.26,17731.0,France,0.05
13994,784677,SKU_1805,USB Cable,1,2021-08-06 02:00,29.32,53030.0,France,0.04
13995,597981,SKU_1766,Wireless Mouse,37,2021-08-06 03:00,18.14,39212.0,Germany,0.29
13996,158480,SKU_1020,Notebook,41,2021-08-06 04:00,94.12,34298.0,France,0.08
13997,893476,SKU_1217,Wireless Mouse,-44,2021-08-06 05:00,-7.11,,Netherlands,1.8227092562976677
13998,874597,SKU_1044,Wall Clock,18,2021-08-06 06:00,57.36,86119.0,Norway,0.4
13999,155486,SKU_1953,Headphones,12,2021-08-06 07:00,34.27,,Netherlands,0.43
14000,155162,SKU_1406,Wireless Mouse,46,2021-08-06 08:00,72.59,99481.0,Netherlands,0.39
14001,834647,SKU_1693,Wireless Mouse,-50,2021-08-06 09:00,-26.23,,United Kingdom,0.21
14002,129882,SKU_1797,Blue Pen,20,2021-08-06 10:00,76.66,80607.0,Australia,0.45
14003,678366,SKU_1478,USB Cable,19,2021-08-06 11:00,44.83,92541.0,Germany,0.43
14004,945166,SKU_1862,T-shirt,2,2021-08-06 12:00,51.77,14989.0,Norway,0.26
14005,338680,SKU_1655,White Mug,4,2021-08-06 13:00,77.23,59541.0,Sweden,0.27
14006,733018,SKU_1563,Wall Clock,-43,2021-08-06 14:00,63.86,,United States,0.45
14007,274898,SKU_1762,Desk Lamp,8,2021-08-06 15:00,71.04,99457.0,Spain,0.45
14008,450129,SKU_1617,Wall Clock,34,2021-08-06 16:00,60.88,81179.0,Germany,0.4
14009,406172,SKU_1808,Notebook,38,2021-08-06 17:00,90.24,44981.0,Belgium,0.35
14010,612871,SKU_1710,Notebook,7,2021-08-06 18:00,25.52,16342.0,Belgium,0.12
14011,723226,SKU_1336,T-shirt,29,2021-08-06 19:00,28.46,24571.0,Italy,0.34
14012,742607,SKU_1791,Office Chair,40,2021-08-06 20:00,80.72,25859.0,United Kingdom,0.1
14013,656831,SKU_1147,USB Cable,44,2021-08-06 21:00,6.61,33181.0,Netherlands,0.43
14014,748567,SKU_1614,Wireless Mouse,18,2021-08-06 22:00,32.1,,Australia,0.03
14015,129362,SKU_1410,Wall Clock,42,2021-08-06 23:00,91.98,60862.0,Belgium,0.31
14016,520531,SKU_1513,USB Cable,41,2021-08-07 00:00,34.44,10058.0,Spain,0.4
14017,258818,SKU_1767,Backpack,11,2021-08-07 01:00,93.16,84257.0,Spain,0.02
14018,503273,SKU_1571,USB Cable,8,2021-08-07 02:00,84.25,34134.0,France,0.3
14019,342721,SKU_1818,Desk Lamp,-35,2021-08-07 03:00,82.92,,Netherlands,0.33
14020,929347,SKU_1384,Wireless Mouse,9,2021-08-07 04:00,11.59,48839.0,Portugal,0.4
14021,937802,SKU_1481,Notebook,39,2021-08-07 05:00,3.54,16961.0,Germany,0.25
14022,789517,SKU_1602,USB Cable,41,2021-08-07 06:00,85.74,52321.0,Portugal,0.28
14023,473519,SKU_1100,USB Cable,-22,2021-08-07 07:00,-71.28,,Spain,1.5514477361211352
14024,242394,SKU_1113,USB Cable,29,2021-08-07 08:00,38.19,48481.0,Netherlands,0.16
14025,694100,SKU_1261,Headphones,14,2021-08-07 09:00,34.3,34280.0,Australia,0.45
14026,571058,SKU_1421,USB Cable,40,2021-08-07 10:00,8.4,45726.0,United Kingdom,0.28
14027,920449,SKU_1053,USB Cable,15,2021-08-07 11:00,54.65,44826.0,Sweden,0.16
14028,943224,SKU_1187,Office Chair,47,2021-08-07 12:00,52.05,30886.0,Netherlands,0.23
14029,328208,SKU_1538,Office Chair,-34,2021-08-07 13:00,-63.71,,United Kingdom,1.4491632059671575
14030,491342,SKU_1751,Headphones,47,2021-08-07 14:00,76.01,14383.0,Norway,0.04
14031,904061,SKU_1591,Notebook,5,2021-08-07 15:00,34.55,22452.0,United States,0.18
14032,752902,SKU_1189,Desk Lamp,11,2021-08-07 16:00,50.97,35293.0,Norway,0.05
14033,196950,SKU_1830,Wall Clock,37,2021-08-07 17:00,40.68,98371.0,Portugal,0.27
14034,274942,SKU_1866,Office Chair,23,2021-08-07 18:00,4.91,33260.0,Italy,0.38
14035,164829,SKU_1602,USB Cable,49,2021-08-07 19:00,23.65,15466.0,Spain,0.13
14036,869890,SKU_1546,Office Chair,18,2021-08-07 20:00,84.98,93558.0,Netherlands,0.12
14037,634876,SKU_1057,Notebook,10,2021-08-07 21:00,52.08,16574.0,United Kingdom,0.47
14038,991712,SKU_1502,Desk Lamp,47,2021-08-07 22:00,62.0,50125.0,Germany,0.3
14039,596195,SKU_1188,White Mug,21,2021-08-07 23:00,67.24,76959.0,Norway,0.16
14040,402865,SKU_1764,Headphones,6,2021-08-08 00:00,89.57,86097.0,Portugal,0.07
14041,792505,SKU_1547,Blue Pen,48,2021-08-08 01:00,44.85,41755.0,Australia,0.03
14042,372743,SKU_1869,Wall Clock,12,2021-08-08 02:00,91.42,33428.0,United States,0.04
14043,434738,SKU_1603,Wall Clock,38,2021-08-08 03:00,99.26,35507.0,Belgium,0.44
14044,575958,SKU_1567,Wireless Mouse,6,2021-08-08 04:00,73.33,85941.0,Australia,0.43
14045,832790,SKU_1578,Wall Clock,12,2021-08-08 05:00,78.42,82597.0,Germany,0.27
14046,758299,SKU_1312,Wireless Mouse,39,2021-08-08 06:00,95.78,36941.0,Portugal,0.06
14047,352856,SKU_1168,Headphones,2,2021-08-08 07:00,54.55,98924.0,Sweden,0.3
14048,384293,SKU_1798,Notebook,27,2021-08-08 08:00,51.25,54180.0,Italy,0.22
14049,821927,SKU_1130,Backpack,13,2021-08-08 09:00,1.7,35878.0,France,0.21
14050,241280,SKU_1677,Desk Lamp,12,2021-08-08 10:00,25.88,82975.0,Italy,0.08
14051,297170,SKU_1948,Wall Clock,3,2021-08-08 11:00,56.56,68519.0,Germany,0.28
14052,471178,SKU_1563,T-shirt,25,2021-08-08 12:00,96.91,66488.0,Netherlands,0.27
14053,280564,SKU_1151,USB Cable,24,2021-08-08 13:00,39.85,30653.0,United States,0.23
14054,120951,SKU_1921,Office Chair,46,2021-08-08 14:00,89.71,22253.0,Sweden,0.33
14055,279992,SKU_1104,Office Chair,33,2021-08-08 15:00,19.66,14694.0,Italy,0.13
14056,671054,SKU_1366,Blue Pen,7,2021-08-08 16:00,49.19,84281.0,Spain,0.0
14057,943446,SKU_1091,White Mug,11,2021-08-08 17:00,33.75,13616.0,Belgium,0.2
14058,259423,SKU_1712,Notebook,6,2021-08-08 18:00,69.85,26589.0,Norway,0.38
14059,577432,SKU_1804,Wall Clock,32,2021-08-08 19:00,83.19,24260.0,Sweden,0.24
14060,542602,SKU_1884,Backpack,25,2021-08-08 20:00,1.36,58020.0,Spain,0.0
14061,711410,SKU_1730,T-shirt,-31,2021-08-08 21:00,4.83,,Sweden,0.21
14062,895740,SKU_1431,Desk Lamp,44,2021-08-08 22:00,57.54,67351.0,France,0.35
14063,945684,SKU_1578,Desk Lamp,12,2021-08-08 23:00,53.5,70349.0,Belgium,0.18
14064,568361,SKU_1680,USB Cable,21,2021-08-09 00:00,58.1,70828.0,Netherlands,0.09
14065,183211,SKU_1304,Blue Pen,47,2021-08-09 01:00,10.3,63952.0,Netherlands,0.35
14066,521280,SKU_1027,White Mug,34,2021-08-09 02:00,36.41,42184.0,Sweden,0.22
14067,547095,SKU_1287,Backpack,8,2021-08-09 03:00,2.38,45823.0,Spain,0.13
14068,226534,SKU_1354,Wall Clock,-9,2021-08-09 04:00,-94.08,,France,1.20471120436037
14069,633008,SKU_1966,Desk Lamp,17,2021-08-09 05:00,31.26,77355.0,France,0.24
14070,488348,SKU_1838,Blue Pen,6,2021-08-09 06:00,11.77,95032.0,United States,0.33
14071,536156,SKU_1980,Headphones,22,2021-08-09 07:00,68.03,88750.0,Germany,0.27
14072,704281,SKU_1543,Blue Pen,23,2021-08-09 08:00,14.86,76561.0,Italy,0.28
14073,409257,SKU_1677,Wireless Mouse,38,2021-08-09 09:00,5.08,,France,0.25
14074,935358,SKU_1403,Office Chair,-27,2021-08-09 10:00,-30.37,,Australia,1.7005557033927268
14075,531419,SKU_1135,T-shirt,49,2021-08-09 11:00,91.76,43087.0,United Kingdom,0.07
14076,844261,SKU_1067,Desk Lamp,6,2021-08-09 12:00,67.98,40835.0,Australia,0.47
14077,650193,SKU_1153,White Mug,20,2021-08-09 13:00,1.54,63644.0,France,0.13
14078,304580,SKU_1462,White Mug,33,2021-08-09 14:00,94.4,25111.0,Spain,0.36
14079,674673,SKU_1325,Office Chair,26,2021-08-09 15:00,89.15,45690.0,Sweden,0.14
14080,130653,SKU_1815,Desk Lamp,48,2021-08-09 16:00,18.93,87534.0,Australia,0.36
14081,191865,SKU_1095,USB Cable,38,2021-08-09 17:00,51.31,59720.0,United Kingdom,0.18
14082,577936,SKU_1196,Notebook,19,2021-08-09 18:00,93.27,41088.0,Australia,0.2
14083,750101,SKU_1107,Blue Pen,4,2021-08-09 19:00,66.23,25409.0,Portugal,0.43
14084,245871,SKU_1045,Wall Clock,8,2021-08-09 20:00,1.74,31002.0,Germany,0.44
14085,815463,SKU_1185,Headphones,28,2021-08-09 21:00,16.39,53493.0,Italy,0.02
14086,348535,SKU_1453,T-shirt,35,2021-08-09 22:00,1.82,54876.0,United States,0.33
14087,639340,SKU_1322,Notebook,28,2021-08-09 23:00,73.49,96319.0,United States,0.13
14088,237116,SKU_1284,Blue Pen,43,2021-08-10 00:00,70.46,86873.0,Belgium,0.34
14089,250943,SKU_1082,USB Cable,20,2021-08-10 01:00,36.06,16951.0,Spain,0.33
14090,320375,SKU_1649,USB Cable,26,2021-08-10 02:00,19.3,86726.0,Netherlands,0.03
14091,605935,SKU_1326,USB Cable,48,2021-08-10 03:00,99.93,98857.0,Germany,0.12
14092,645669,SKU_1748,Wall Clock,32,2021-08-10 04:00,56.34,68336.0,United Kingdom,0.21
14093,772634,SKU_1448,Wall Clock,30,2021-08-10 05:00,47.71,29543.0,Netherlands,0.29
14094,867522,SKU_1320,T-shirt,22,2021-08-10 06:00,80.3,46558.0,Australia,0.29
14095,880305,SKU_1144,Office Chair,-2,2021-08-10 07:00,-59.48,,Spain,1.4952463893080352
14096,445252,SKU_1277,Wall Clock,20,2021-08-10 08:00,16.46,37381.0,Italy,0.29
14097,335020,SKU_1611,Headphones,14,2021-08-10 09:00,24.07,48496.0,Belgium,0.3
14098,149892,SKU_1013,White Mug,12,2021-08-10 10:00,82.86,20694.0,United Kingdom,0.01
14099,281593,SKU_1261,Notebook,1,2021-08-10 11:00,49.54,71404.0,Norway,0.03
14100,977933,SKU_1413,Desk Lamp,43,2021-08-10 12:00,18.39,92469.0,Australia,0.29
14101,839280,SKU_1493,Headphones,43,2021-08-10 13:00,95.62,20514.0,Italy,0.31
14102,445535,SKU_1046,Desk Lamp,23,2021-08-10 14:00,79.93,84208.0,Germany,0.45
14103,380064,SKU_1736,Office Chair,28,2021-08-10 15:00,82.15,34978.0,United Kingdom,0.18
14104,903134,SKU_1915,Headphones,22,2021-08-10 16:00,90.06,52060.0,United States,0.16
14105,356216,SKU_1655,White Mug,49,2021-08-10 17:00,33.21,57250.0,Netherlands,0.23
14106,888326,SKU_1195,Wireless Mouse,10,2021-08-10 18:00,22.35,39819.0,United States,0.47
14107,917417,SKU_1289,Blue Pen,36,2021-08-10 19:00,19.77,26129.0,France,0.35
14108,259359,SKU_1768,Wireless Mouse,25,2021-08-10 20:00,70.0,25326.0,Sweden,0.33
14109,883059,SKU_1972,Notebook,32,2021-08-10 21:00,24.42,,Sweden,0.39
14110,225702,SKU_1431,Blue Pen,23,2021-08-10 22:00,54.94,78858.0,Spain,0.36
14111,173527,SKU_1519,Notebook,19,2021-08-10 23:00,89.16,85336.0,Australia,0.01
14112,246511,SKU_1789,USB Cable,46,2021-08-11 00:00,3.67,67357.0,Belgium,0.24
14113,849980,SKU_1323,Wall Clock,17,2021-08-11 01:00,13.3,33760.0,United Kingdom,0.15
14114,928667,SKU_1801,T-shirt,49,2021-08-11 02:00,43.07,94097.0,Italy,0.01
14115,783019,SKU_1955,White Mug,42,2021-08-11 03:00,93.32,31245.0,Italy,0.01
14116,387120,SKU_1428,T-shirt,24,2021-08-11 04:00,47.85,96331.0,Australia,0.39
14117,335311,SKU_1292,Wireless Mouse,6,2021-08-11 05:00,50.43,72739.0,United Kingdom,0.2
14118,969075,SKU_1376,Desk Lamp,19,2021-08-11 06:00,5.88,31060.0,Germany,0.26
14119,823225,SKU_1534,Desk Lamp,19,2021-08-11 07:00,57.04,32725.0,Australia,0.17
14120,469775,SKU_1083,Office Chair,45,2021-08-11 08:00,99.91,76832.0,France,0.44
14121,823666,SKU_1766,Office Chair,12,2021-08-11 09:00,65.48,97156.0,Sweden,0.23
14122,680985,SKU_1372,Office Chair,32,2021-08-11 10:00,96.21,47362.0,Australia,0.39
14123,694670,SKU_1023,Headphones,25,2021-08-11 11:00,92.69,39395.0,Australia,0.19
14124,903083,SKU_1986,Wall Clock,32,2021-08-11 12:00,83.61,74932.0,Portugal,0.33
14125,280116,SKU_1908,Office Chair,4,2021-08-11 13:00,22.27,12365.0,Sweden,0.3
14126,114633,SKU_1324,Backpack,39,2021-08-11 14:00,47.35,75498.0,Australia,0.11
14127,179164,SKU_1847,Backpack,2,2021-08-11 15:00,59.38,89839.0,United States,0.37
14128,887001,SKU_1315,Desk Lamp,23,2021-08-11 16:00,68.65,90682.0,Germany,0.36
14129,553116,SKU_1549,Office Chair,7,2021-08-11 17:00,56.44,26339.0,Netherlands,0.37
14130,953941,SKU_1943,Backpack,20,2021-08-11 18:00,58.06,31184.0,United States,0.06
14131,223425,SKU_1220,Headphones,-14,2021-08-11 19:00,24.95,,Norway,0.33
14132,987558,SKU_1921,Backpack,17,2021-08-11 20:00,19.06,22934.0,Belgium,0.12
14133,874508,SKU_1213,Office Chair,22,2021-08-11 21:00,21.43,96375.0,Italy,0.43
14134,489666,SKU_1471,Headphones,7,2021-08-11 22:00,29.26,34722.0,Spain,0.15
14135,395182,SKU_1844,Office Chair,40,2021-08-11 23:00,22.45,72624.0,Germany,0.17
14136,280160,SKU_1490,Backpack,23,2021-08-12 00:00,35.23,23325.0,Norway,0.37
14137,304249,SKU_1084,Blue Pen,14,2021-08-12 01:00,63.34,51432.0,Norway,0.28
14138,305538,SKU_1384,Notebook,10,2021-08-12 02:00,72.12,90176.0,Germany,0.34
14139,565432,SKU_1003,Wireless Mouse,46,2021-08-12 03:00,48.15,38844.0,Australia,0.06
14140,822153,SKU_1706,Wireless Mouse,1,2021-08-12 04:00,19.88,25672.0,France,0.42
14141,567002,SKU_1113,Headphones,46,2021-08-12 05:00,63.9,21812.0,Norway,0.21
14142,400282,SKU_1214,Blue Pen,17,2021-08-12 06:00,88.67,13847.0,Norway,0.47
14143,301466,SKU_1335,White Mug,40,2021-08-12 07:00,73.2,,United Kingdom,0.07
14144,572243,SKU_1876,USB Cable,14,2021-08-12 08:00,10.03,84202.0,Italy,0.23
14145,584046,SKU_1652,Desk Lamp,49,2021-08-12 09:00,16.05,90841.0,Sweden,0.18
14146,287223,SKU_1166,USB Cable,17,2021-08-12 10:00,57.16,,Germany,0.05
14147,997172,SKU_1286,Blue Pen,10,2021-08-12 11:00,68.36,84664.0,Netherlands,0.24
14148,735462,SKU_1919,Office Chair,18,2021-08-12 12:00,28.56,,Portugal,0.24
14149,411416,SKU_1494,Notebook,35,2021-08-12 13:00,21.2,41695.0,United Kingdom,0.15
14150,237980,SKU_1383,Blue Pen,10,2021-08-12 14:00,39.77,31669.0,Sweden,0.08
14151,504060,SKU_1846,Headphones,43,2021-08-12 15:00,19.45,25098.0,United States,0.44
14152,937887,SKU_1516,Wireless Mouse,20,2021-08-12 16:00,51.19,76324.0,Norway,0.02
14153,692735,SKU_1126,Backpack,16,2021-08-12 17:00,8.35,61998.0,Spain,0.17
14154,829887,SKU_1432,Office Chair,17,2021-08-12 18:00,79.22,23060.0,United Kingdom,0.14
14155,439252,SKU_1085,Notebook,39,2021-08-12 19:00,74.77,44441.0,Portugal,0.13
14156,536282,SKU_1597,Backpack,28,2021-08-12 20:00,19.8,93052.0,Portugal,0.31
14157,326301,SKU_1906,T-shirt,9,2021-08-12 21:00,72.56,97406.0,United States,0.18
14158,924765,SKU_1535,Blue Pen,20,2021-08-12 22:00,40.47,94618.0,United Kingdom,0.18
14159,445173,SKU_1044,T-shirt,6,2021-08-12 23:00,48.29,33949.0,Sweden,0.2
14160,401841,SKU_1969,T-shirt,13,2021-08-13 00:00,38.26,,Sweden,0.42
14161,904066,SKU_1622,Backpack,9,2021-08-13 01:00,91.14,49349.0,Norway,0.2
14162,910993,SKU_1289,Wall Clock,48,2021-08-13 02:00,66.22,10888.0,Portugal,0.21
14163,511249,SKU_1906,Backpack,33,2021-08-13 03:00,31.87,56471.0,Norway,0.09
14164,155063,SKU_1696,Headphones,-19,2021-08-13 04:00,-77.14,,Netherlands,1.7259939719109254
14165,912353,SKU_1234,T-shirt,22,2021-08-13 05:00,37.06,23420.0,Australia,0.09
14166,643628,SKU_1156,Blue Pen,23,2021-08-13 06:00,7.91,22362.0,Germany,0.25
14167,687069,SKU_1405,White Mug,46,2021-08-13 07:00,34.59,52379.0,United Kingdom,0.06
14168,901333,SKU_1672,USB Cable,25,2021-08-13 08:00,4.32,39120.0,Spain,0.02
14169,110638,SKU_1504,Blue Pen,36,2021-08-13 09:00,12.98,16508.0,United States,0.5
14170,317986,SKU_1711,Blue Pen,7,2021-08-13 10:00,5.61,,Germany,0.12
14171,406468,SKU_1121,Notebook,15,2021-08-13 11:00,39.38,18069.0,Spain,0.17
14172,450500,SKU_1944,Wall Clock,29,2021-08-13 12:00,97.84,78940.0,United States,0.16
14173,321668,SKU_1223,Desk Lamp,8,2021-08-13 13:00,87.1,15337.0,Spain,0.4
14174,394786,SKU_1999,White Mug,37,2021-08-13 14:00,83.67,58683.0,Germany,0.2
14175,615518,SKU_1876,Desk Lamp,10,2021-08-13 15:00,1.44,96571.0,Spain,0.24
14176,649666,SKU_1022,Headphones,10,2021-08-13 16:00,28.67,71980.0,Norway,0.41
14177,937299,SKU_1196,White Mug,45,2021-08-13 17:00,21.43,90115.0,Netherlands,0.25
14178,435830,SKU_1478,T-shirt,13,2021-08-13 18:00,80.14,59242.0,Portugal,0.22
14179,405019,SKU_1284,USB Cable,19,2021-08-13 19:00,4.86,48585.0,Australia,0.28
14180,218171,SKU_1517,Blue Pen,48,2021-08-13 20:00,74.85,91051.0,France,0.25
14181,462205,SKU_1307,Backpack,49,2021-08-13 21:00,60.21,43106.0,Germany,0.15
14182,839089,SKU_1344,Blue Pen,23,2021-08-13 22:00,18.78,92070.0,Italy,0.36
14183,688665,SKU_1600,White Mug,15,2021-08-13 23:00,64.98,16096.0,Portugal,0.43
14184,884627,SKU_1990,Blue Pen,17,2021-08-14 00:00,29.09,54282.0,Norway,0.42
14185,678979,SKU_1889,Wall Clock,10,2021-08-14 01:00,16.01,46196.0,United States,0.27
14186,557519,SKU_1397,T-shirt,40,2021-08-14 02:00,36.12,33028.0,Germany,0.2
14187,554055,SKU_1784,Desk Lamp,46,2021-08-14 03:00,92.44,49128.0,Sweden,0.11
14188,411207,SKU_1463,Blue Pen,33,2021-08-14 04:00,62.15,90036.0,United States,0.18
14189,716070,SKU_1795,T-shirt,45,2021-08-14 05:00,56.51,47435.0,Belgium,0.47
14190,884184,SKU_1776,Headphones,18,2021-08-14 06:00,73.34,20883.0,Sweden,0.14
14191,178343,SKU_1114,Desk Lamp,4,2021-08-14 07:00,42.53,83579.0,Spain,0.3
14192,445215,SKU_1635,Backpack,4,2021-08-14 08:00,57.97,32841.0,Netherlands,0.3
14193,745687,SKU_1449,Wall Clock,15,2021-08-14 09:00,26.01,36375.0,Sweden,0.1
14194,655645,SKU_1771,Office Chair,31,2021-08-14 10:00,48.33,92132.0,United Kingdom,0.16
14195,565054,SKU_1403,White Mug,2,2021-08-14 11:00,77.66,42470.0,Norway,0.17
14196,918746,SKU_1680,White Mug,12,2021-08-14 12:00,72.82,92732.0,Australia,0.45
14197,541913,SKU_1547,Notebook,33,2021-08-14 13:00,80.53,71547.0,Italy,0.31
14198,694571,SKU_1228,Backpack,46,2021-08-14 14:00,59.12,39822.0,Belgium,0.15
14199,159567,SKU_1645,White Mug,20,2021-08-14 15:00,84.56,16712.0,Italy,0.02
14200,409150,SKU_1243,Wall Clock,2,2021-08-14 16:00,12.32,19258.0,Spain,0.48
14201,337778,SKU_1064,Blue Pen,39,2021-08-14 17:00,92.31,79472.0,Germany,0.21
14202,241758,SKU_1236,White Mug,1,2021-08-14 18:00,13.5,67433.0,Norway,0.48
14203,685894,SKU_1945,White Mug,20,2021-08-14 19:00,65.83,30897.0,Italy,0.45
14204,381035,SKU_1959,Office Chair,24,2021-08-14 20:00,62.87,10924.0,Australia,0.25
14205,545331,SKU_1002,Wall Clock,14,2021-08-14 21:00,72.83,93138.0,Belgium,0.12
14206,726020,SKU_1499,White Mug,49,2021-08-14 22:00,29.24,56594.0,Sweden,0.21
14207,816079,SKU_1036,T-shirt,37,2021-08-14 23:00,66.12,18734.0,Italy,0.33
14208,916309,SKU_1620,Headphones,41,2021-08-15 00:00,6.2,34945.0,United Kingdom,0.15
14209,349465,SKU_1249,Desk Lamp,29,2021-08-15 01:00,35.54,30019.0,Spain,0.46
14210,324589,SKU_1002,Wall Clock,21,2021-08-15 02:00,68.51,23522.0,Spain,0.42
14211,638314,SKU_1234,Desk Lamp,32,2021-08-15 03:00,46.0,43991.0,France,0.39
14212,382566,SKU_1416,Headphones,38,2021-08-15 04:00,99.68,29097.0,Portugal,0.49
14213,395625,SKU_1954,Wireless Mouse,23,2021-08-15 05:00,49.01,26909.0,Netherlands,0.07
14214,975612,SKU_1250,Wireless Mouse,29,2021-08-15 06:00,67.67,77544.0,Belgium,0.44
14215,733672,SKU_1142,Backpack,14,2021-08-15 07:00,79.92,60242.0,United States,0.49
14216,352771,SKU_1759,Wall Clock,7,2021-08-15 08:00,87.77,30548.0,Australia,0.25
14217,158031,SKU_1055,Office Chair,23,2021-08-15 09:00,57.97,87390.0,Germany,0.1
14218,969559,SKU_1060,USB Cable,17,2021-08-15 10:00,75.79,22224.0,Belgium,0.21
14219,454398,SKU_1067,Blue Pen,34,2021-08-15 11:00,85.08,25788.0,Belgium,0.38
14220,692520,SKU_1078,Wall Clock,32,2021-08-15 12:00,15.97,75828.0,Belgium,0.2
14221,767372,SKU_1326,T-shirt,37,2021-08-15 13:00,25.98,11654.0,Italy,0.01
14222,442368,SKU_1366,Wall Clock,-30,2021-08-15 14:00,-3.27,,Sweden,1.448210733590536
14223,516673,SKU_1707,Office Chair,42,2021-08-15 15:00,63.99,74236.0,Italy,0.22
14224,563788,SKU_1957,Wall Clock,45,2021-08-15 16:00,58.29,10984.0,Spain,0.32
14225,860791,SKU_1706,White Mug,20,2021-08-15 17:00,83.44,25445.0,France,0.08
14226,916392,SKU_1534,Wall Clock,8,2021-08-15 18:00,47.05,40931.0,Sweden,0.02
14227,187695,SKU_1525,Backpack,8,2021-08-15 19:00,59.57,21620.0,Australia,0.11
14228,230066,SKU_1389,USB Cable,24,2021-08-15 20:00,83.02,88112.0,Norway,0.2
14229,238982,SKU_1288,White Mug,25,2021-08-15 21:00,4.9,77954.0,Australia,0.11
14230,364837,SKU_1520,USB Cable,46,2021-08-15 22:00,11.64,89612.0,Netherlands,0.29
14231,739601,SKU_1651,T-shirt,27,2021-08-15 23:00,31.08,40749.0,Italy,0.13
14232,653098,SKU_1753,Office Chair,32,2021-08-16 00:00,24.04,67113.0,Netherlands,0.01
14233,644380,SKU_1252,T-shirt,7,2021-08-16 01:00,18.21,84563.0,Portugal,0.21
14234,581995,SKU_1738,Desk Lamp,12,2021-08-16 02:00,3.81,52141.0,France,0.32
14235,682393,SKU_1884,Office Chair,48,2021-08-16 03:00,98.4,12851.0,Spain,0.09
14236,785865,SKU_1094,Backpack,7,2021-08-16 04:00,67.49,66360.0,Australia,0.06
14237,304300,SKU_1690,White Mug,-14,2021-08-16 05:00,67.52,,France,0.04
14238,390699,SKU_1002,Notebook,45,2021-08-16 06:00,72.98,55763.0,France,0.46
14239,696222,SKU_1695,T-shirt,8,2021-08-16 07:00,95.1,99827.0,Germany,0.33
14240,697076,SKU_1045,Notebook,4,2021-08-16 08:00,47.93,,Germany,0.26
14241,963689,SKU_1803,Office Chair,28,2021-08-16 09:00,66.91,96378.0,Italy,0.09
14242,904371,SKU_1652,Wireless Mouse,46,2021-08-16 10:00,88.51,68068.0,Belgium,0.19
14243,505041,SKU_1524,Notebook,48,2021-08-16 11:00,46.42,36780.0,Belgium,0.35
